num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/blue_team_score_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/episode_return_max,env_runners/env_step_timer,env_runners/episode_len_min,env_runners/time_between_sampling,env_runners/connector_pipeline_timer,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/red_team_score_mean,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/episode_return_min,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/module_episode_returns_mean/shared_policy,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/agent_steps/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/vf_explained_var,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/mean_kl_loss,learners/shared_policy/policy_loss,learners/shared_policy/total_loss,learners/shared_policy/entropy,learners/shared_policy/weights_seq_no,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_trainable_parameters,learners/shared_policy/num_module_steps_trained,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items
1,3861073.0000000484,False,821,987fb_00000,2026-03-16_10-19-40,1773670780,40.555723905563354,46482.714779138565,1214568,dh-node6,10.199.0.6,46482.714779138565,821,52.90966512099261,2.877781277046073e-05,52.90878573040213,30.567044656948095,22.31124985239364,0.021282094801444325,35.0,820.0,34.385714285714286,0.0,26040.0,696,69.0,0.009600693612321961,36,9.47212898924152,0.0008623668095153255,1.8713237560221136,133.40000000000003,43.383205103717906,0.0006634221883884081,109.987326742465,2.2068988757695114,4668.999999999999,0.005181247796352851,-6.0,109.987326742465,3861073.0000000484,94.30816943967415,7,0,7,11.919642857142858,12.599999999999998,0.06982142857142858,0.031445312499999996,0.0006787335427461168,6170.000000000001,0.0003329315851482829,5391411.000000033,3074.9999999999995,3095.0000000000005,16.985714285714288,17.4,16.985714285714288,87.85714285714288,88.4285714285714,2690110.9999999907,2701300.000000012,0,6058541345,4664.457483059545,4664.457483059545,163198336,423089,6830747,187264,142757.910026523,3905.823824002022,0.22134727,0.001,0.01955833,-0.035543155,3.876313,1.7772322,821.0,1.0,0.05,128.0,423089,187264,163198336,0.18768002092838287,3.9970472,26.646408,3905.817868736799,2.3867444175086713e-05,0.00015605595548325604,4.9732624660238504e-05,2.2327829098073607e-05,0.00018479317875968107,0.00010025845830845617,0.31160384863982404,0.0003169085327413041,1.6714183474139106e-05,8.093323318805936e-06,9.603686147160045e-05,3.3924369924768396e-06,4.8845082264779126e-05,3.633950722077998e-05,5.743292329333627e-05,1.7111089712673162e-05,9.24271969405517e-06,7.304756621639428e-05,3.897262779386927e-05,9.519842511489993e-06,3.144237058184971e-05,9.81712456066268e-06,0.0013549881861046288,0.0018226038456729127,0.12273185785131073,0.01909713559958739,0.013319026147752037,0.0067566295826747575,0.14608024210416923
1,3866205.0000000466,False,822,987fb_00000,2026-03-16_10-20-40,1773670840,60.13027000427246,46542.84504914284,1214568,dh-node6,10.199.0.6,46542.84504914284,822,52.981736041453054,2.8768234665632385e-05,52.9808574694272,30.63085419967863,22.319555039251306,0.021262890245055135,28.0,821.0,30.52678571428572,0.0,26068.0,841,75.0,0.00992011835830515,35,9.483038424056513,0.0008598388880493953,2.7406042344186328,183.28571428571425,43.36793565783942,0.0006432340948694995,174.49027499187446,2.236130277237633,5132.000000000002,0.005170242259416455,0.0,174.49027499187446,3866205.0000000466,94.13570032433594,7,0,7,10.05609756097561,12.599999999999998,0.05890243902439025,0.03144531249999999,0.0006673080854601598,7634.0,0.0003227751155150308,5399045.000000033,3890.0,3744.0000000000005,15.23214285714286,15.29464285714286,15.23214285714286,138.9285714285714,133.71428571428575,2693854.999999991,2705190.000000011,0,6067794341,4669.132908228949,4669.132908228949,163429120,423089,9252996,230784,143308.94956620736,3902.3109143474985,0.31169546,0.001,0.0078817075,0.0360486,1.3300639,1.8906145,822.0,1.0,0.05,128.0,423089,230784,163429120,0.18768002092838287,1.3870667,8.936054,3902.3102202873024,2.3791754769809816e-05,0.00015543105728520754,5.122504982284277e-05,2.2260560860226616e-05,0.00018371545778731157,9.972487179608219e-05,0.3107475582635078,0.00031143938652747723,1.6572323370116952e-05,7.890085637565179e-06,9.347426294534352e-05,3.3209124846100554e-06,4.822209289532168e-05,3.640802000479537e-05,5.6534848845343304e-05,1.6515459037671264e-05,8.983531979253018e-06,7.06284836266975e-05,3.824554205846333e-05,9.257767044918993e-06,3.1393276020926285e-05,9.78782461944887e-06,0.0013529808438215137,0.0018144874371638757,0.12259626695239298,0.019015435462126078,0.013319886357517035,0.006751731566127034,0.14545669420270188
1,3871846.0000000447,False,823,987fb_00000,2026-03-16_10-21-40,1773670900,59.609952449798584,46602.455001592636,1214568,dh-node6,10.199.0.6,46602.455001592636,823,53.047894987706535,2.8687834456101794e-05,53.04701926935345,30.67348195795257,22.343070464459664,0.02126957870059175,42.0,822.0,30.690476190476197,0.0,26110.0,802,67.25,0.009250957767204011,32,9.404564493181962,0.0008594821392893068,1.971111584925979,134.30952380952382,43.33332404723414,0.0006600041195966539,112.12946142337194,2.2077772729559575,5641.0,0.00518035547237736,0.0,112.12946142337194,3871846.0000000447,94.2827451497812,7,0,7,10.534567901234569,12.599999999999998,0.06074074074074074,0.03144531249999999,0.0006829953692566322,7697.0,0.0003327048609602243,5406742.000000033,4029.0000000000005,3668.0,15.416666666666663,15.273809523809522,15.416666666666663,95.9285714285714,87.33333333333331,2697522.999999991,2709219.000000008,0,6078083525,4678.85157914666,4678.85157914666,163662592,423089,10289184,233472,144770.13987707338,3902.9389473650886,0.2834162,0.001,0.013474617,-0.0345259,2.9311707,1.8499391,823.0,1.0,0.05,128.0,423089,233472,163662592,0.18768002092838287,3.0556645,24.408482,3902.934815766311,2.376133317260417e-05,0.00015515840067925523,5.166756653991459e-05,2.233807355366799e-05,0.00018321793946533572,9.958009378405293e-05,0.3110654196010633,0.0003179663609144429,1.6841499925458137e-05,8.130859065781565e-06,9.579851735262255e-05,3.4332969768465174e-06,4.85990630505736e-05,3.6654943843927567e-05,5.6932051247450866e-05,1.726291377589065e-05,9.346699181223672e-06,7.305226878891366e-05,3.8766973780072055e-05,9.569984556317236e-06,3.141223287348114e-05,9.788107772618851e-06,0.0013548341653227354,0.0018195988725883616,0.12303991977369676,0.019088038998828234,0.013355511233455618,0.006771003099905235,0.14519607092929737
1,3876605.0000000466,False,824,987fb_00000,2026-03-16_10-22-52,1773670972,72.3024365901947,46674.75743818283,1214568,dh-node6,10.199.0.6,46674.75743818283,824,53.24031700310844,2.8848116675903777e-05,53.239439848929955,30.856791507772595,22.352217241694923,0.021255572012055746,28.0,823.0,32.723214285714285,0.0,26138.0,717,69.0,0.01137155555868545,40,9.44632952937389,0.0008624676953987284,3.13573512973796,169.96428571428575,43.30078387229272,0.000644077128479603,168.80178913178057,2.2322753192347213,4758.999999999999,0.005175409111029449,0.0,168.80178913178057,3876605.0000000466,92.79362896981469,7,0,7,10.660606060606058,12.599999999999994,0.051111111111111114,0.03144531249999999,0.0006714814732911231,7512.000000000002,0.0003264298708627235,5414254.0000000335,3824.0,3688.0000000000005,15.76785714285714,16.955357142857142,15.76785714285714,136.5714285714286,131.71428571428575,2701210.9999999916,2713043.0000000065,0,6086525991,4679.653063355193,4679.653063355193,163889664,423089,8442466,227072,143364.7146930278,3864.680644535934,0.21430588,0.001,0.0050181355,0.022737097,1.8296064,1.9520354,824.0,1.0,0.05,128.0,423089,227072,163889664,0.18768002092838287,1.9035293,19.301924,3864.6763768644196,2.3719222699075968e-05,0.00015634120720764435,5.13589286698811e-05,2.2778341752356386e-05,0.00018315867188787235,9.952646717946582e-05,0.3102036746037317,0.00031154863102818666,1.7086545072615118e-05,7.89161250819313e-06,9.366011116774026e-05,3.3248240848254154e-06,4.956091152299272e-05,3.735207121024451e-05,5.7001678184811e-05,1.676922897418557e-05,9.06995652521692e-06,7.179252122765969e-05,3.863213192218586e-05,9.387330978675294e-06,3.1347739919339825e-05,9.759077044527548e-06,0.0013524445233049243,0.0018120397052516762,0.12288824652442391,0.01900807413791596,0.013352429130897386,0.006766003828136141,0.14458518061962403
1,3881673.0000000456,False,825,987fb_00000,2026-03-16_10-23-51,1773671031,58.46052885055542,46733.217967033386,1214568,dh-node6,10.199.0.6,46733.217967033386,825,53.292337646056716,2.8802545391362382e-05,53.29146100299158,30.910208372706567,22.350795966117957,0.02127466736199726,35.0,824.0,30.935714285714297,0.0,26173.0,889,64.25,0.009717548904413318,31,9.55691242355742,0.0008633843608988015,2.0387642703617788,144.8,43.24754420488656,0.0006410933854606103,134.09766155843212,2.2331316971469093,5068.000000000001,0.005176196658115766,0.0,134.09766155843212,3881673.0000000456,92.41067579178251,7,0,7,9.883750000000001,12.599999999999998,0.059625,0.031445312499999996,0.0006652460674007617,7013.999999999999,0.0003238872736110708,5421268.000000039,3529.9999999999995,3483.9999999999995,15.849999999999998,15.085714285714287,15.849999999999998,100.85714285714288,99.54285714285717,2704694.9999999944,2716573.0000000093,0,6094943939,4683.536532721641,4683.536532721641,164102272,423089,8417948,212608,143393.22053625318,3853.210574562222,0.14060819,0.001,0.019285299,-0.15492173,2.6981313,1.8982182,825.0,1.0,0.05,128.0,423089,212608,164102272,0.18768002092838287,2.9443443,38.361916,3853.206903418533,2.3659192908952625e-05,0.00015697908659342242,5.1046784413792695e-05,2.275680387044191e-05,0.00018321838734451401,9.965188452581147e-05,0.30936980933808556,0.00030901817938116383,1.6581874143958156e-05,7.916241071526805e-06,9.39455385130562e-05,3.297720412389695e-06,4.770332517371647e-05,3.591512104143717e-05,5.5798553239808176e-05,1.669974560605967e-05,9.108807363208288e-06,7.114747209285382e-05,3.796657168783689e-05,9.196255923108792e-06,3.13048932187975e-05,9.735035146106094e-06,0.0013518275477170177,0.001807696397970043,0.12276962959122249,0.01894614149687568,0.013348998901194044,0.006756729650029674,0.1439502813446016
1,3886742.0000000466,False,826,987fb_00000,2026-03-16_10-24-50,1773671090,58.655354022979736,46791.873321056366,1214568,dh-node6,10.199.0.6,46791.873321056366,826,53.3457977193946,2.8722349226587075e-05,53.34492261992048,30.952226131809148,22.362226933237373,0.021271616706514326,28.0,825.0,35.60714285714285,0.0,26201.0,791,72.0,0.010739308403995082,34,9.689406966826153,0.0008682590234279051,3.0621018223963414,181.03571428571425,43.34110259480792,0.0006560317678601874,160.51976128854284,2.25708160323586,5069.000000000002,0.00520324019742386,0.0,160.51976128854284,3886742.0000000466,92.18929419493882,7,0,7,10.40625,12.599999999999998,0.06074999999999999,0.031445312499999996,0.0006780811635731107,7540.999999999999,0.0003300470957048831,5428809.000000037,3847.000000000001,3694.0,18.59821428571428,17.008928571428577,18.59821428571428,137.39285714285714,131.9285714285714,2708388.999999994,2720420.0000000093,0,6103971828,4687.391167394425,4687.391167394425,164330240,423089,9027889,227968,143887.54512989294,3854.081864259868,0.24748904,0.001,0.011446036,-0.028274776,2.2779498,1.9094775,826.0,1.0,0.05,128.0,423089,227968,164330240,0.18768002092838287,2.3995504,28.856823,3854.0820516865733,2.3734551975331006e-05,0.0001580675089504013,5.0774704886456745e-05,2.2832212936556064e-05,0.00018419221407712873,0.00010004594315243553,0.3104345553349854,0.00031266919397339666,1.6928750484248366e-05,8.171683545095016e-06,9.597368388937509e-05,3.4418888015504515e-06,4.977417263212913e-05,3.748715174377356e-05,5.7356526046992795e-05,1.701254911532629e-05,9.134940747107602e-06,7.255884250085432e-05,3.924502792058141e-05,9.397902729009852e-06,3.126743427797043e-05,9.710735409091434e-06,0.0013500201227617695,0.0018075458545411358,0.12268946259421555,0.01896756101244242,0.013349216530988615,0.006753120873133434,0.14507940329117985
1,3891243.0000000442,False,827,987fb_00000,2026-03-16_10-25-26,1773671126,35.92046761512756,46827.79378867149,1214568,dh-node6,10.199.0.6,46827.79378867149,827,53.171380537939925,2.864891548793706e-05,53.17050731632091,30.83890149806899,22.30117487624405,0.02121519921735185,42.0,826.0,33.660714285714285,0.0,26243.0,392,63.25,0.009817372329704064,33,9.63130039820606,0.0008662835943145984,1.3963450836849267,107.1666666666667,43.34939083934154,0.0006472601730300674,89.4534357047255,2.2519956170426183,4501.000000000001,0.005191511860843735,-6.0,89.4534357047255,3891243.0000000442,92.78984037761944,7,0,7,10.39795918367347,12.595918367346938,0.07102040816326531,0.031445312499999996,0.0006642316219129941,5486.999999999999,0.0003238760151334623,5434296.000000037,2903.0,2584.0000000000005,17.91071428571428,15.75,17.91071428571428,69.11904761904762,61.523809523809526,2710972.9999999977,2723323.0000000093,0,6109850134,4685.527255720481,4685.527255720481,164497408,423089,5878306,167168,144866.323320873,3893.807485712198,0.073897064,0.001,0.016045775,0.039172944,4.646155,1.7999924,827.0,1.0,0.05,128.0,423089,167168,164497408,0.18768002092838287,4.6939697,53.329643,3893.808569130688,2.3711450989488762e-05,0.00015759690561334636,5.032758477831363e-05,2.2739793686632283e-05,0.00018342549000504208,9.991747658299677e-05,0.3092110511811785,0.00030799249103909826,1.640795496691203e-05,8.036325243191844e-06,9.420443590469496e-05,3.303039908993608e-06,4.7774918454376525e-05,3.600298550442432e-05,5.5797326189441195e-05,1.6946138809079204e-05,8.980575496036998e-06,7.12009938699583e-05,3.832503231223468e-05,9.238191333345335e-06,3.122660833810811e-05,9.684888201797222e-06,0.0013475916333127924,0.0018113082363181295,0.12233887070834437,0.01897341486322498,0.013316047646463961,0.006733276854055616,0.1442529425267652
1,3895581.0000000447,False,828,987fb_00000,2026-03-16_10-26-32,1773671192,66.5413076877594,46894.33509635925,1214568,dh-node6,10.199.0.6,46894.33509635925,828,53.30492226432,2.8685816455560732e-05,53.30404853073735,30.9748018893376,22.298852456811954,0.02118706250527978,21.0,827.0,28.142857142857153,0.0,26264.0,884,63.0,0.011687079060709867,43,9.49598800437426,0.0008625875435835139,3.796425922640731,206.57142857142853,43.30516846914481,0.000654000561363691,181.833456278326,2.260049536375281,4338.0,0.0051712629664145806,0.0,181.833456278326,3895581.0000000447,91.71911544629742,7,0,7,11.525274725274727,12.599999999999994,0.04736263736263736,0.03144531249999999,0.0006725749391660455,7001.0,0.0003270568596741687,5441297.000000036,3331.999999999999,3669.0000000000005,12.654761904761902,15.488095238095239,12.654761904761902,158.66666666666666,174.71428571428575,2714641.9999999986,2726655.0000000084,0,6117012172,4682.051983163276,4682.051983163276,164708736,423089,7162038,211328,143001.041424979,3857.804161075036,0.34033614,0.001,0.01035182,0.10309102,1.3679094,1.9145902,828.0,1.0,0.05,128.0,423089,211328,164708736,0.18768002092838287,1.3586051,7.2923374,3857.8038688272363,2.365155226039606e-05,0.0001567412256685281,4.992485543377053e-05,2.2700462974460818e-05,0.00018257304777697202,9.95267504422776e-05,0.3091746482791133,0.00031047134390951625,1.7489524486276477e-05,7.980397856200145e-06,9.399762759708803e-05,3.327184038687126e-06,4.9419414309123056e-05,3.895946639647761e-05,5.740275371612212e-05,1.7101997320321242e-05,9.059244003598094e-06,7.206911578467643e-05,3.866482531003851e-05,9.459257443722985e-06,3.124298270824446e-05,9.691679224188896e-06,0.0013529559675388156,0.0018062184731434537,0.122561304821794,0.018964950055275504,0.013346773828846654,0.006748062105442353,0.14395601099105132
1,3901222.0000000447,False,829,987fb_00000,2026-03-16_10-27-27,1773671247,54.694273710250854,46949.029370069504,1214568,dh-node6,10.199.0.6,46949.029370069504,829,53.31861617164591,2.8635628311972847e-05,53.31774228966902,30.956438721624703,22.330879628402933,0.021204615950793874,35.0,828.0,34.364285714285714,0.0,26299.0,886,63.75,0.009352303982859628,41,9.621484240219127,0.0008593362953624703,2.2051757032384307,161.17142857142863,43.34299338956547,0.0006414281152933304,135.95955873673165,2.259616280456808,5641.000000000001,0.005157302092478916,0.0,135.95955873673165,3901222.0000000447,92.63271814383342,7,0,7,10.173333333333334,12.599999999999998,0.06933333333333333,0.03144531249999999,0.0006660686598160912,7940.000000000001,0.0003244632855486,5449237.00000004,3978.0,3961.9999999999995,16.885714285714293,17.47857142857143,16.885714285714293,113.65714285714286,113.20000000000002,2718603.9999999986,2730633.0000000047,0,6127605970,4691.6414633316435,4691.6414633316435,164949120,423089,10593798,240384,145530.4841904585,3884.553079514382,0.30856347,0.001,0.02639729,0.03729147,2.9057004,1.7759447,829.0,1.0,0.05,128.0,423089,240384,164949120,0.2815200388431549,2.9522521,19.644913,3884.5550158453925,2.358434092122747e-05,0.00015594940030368018,4.9667601358882853e-05,2.26018939789917e-05,0.00018187165311202177,9.933831266317796e-05,0.31135414083487895,0.0003076488422641521,1.7019884569820828e-05,8.188829467345041e-06,9.328824991144647e-05,3.328572618098302e-06,4.8077447670043316e-05,3.629088275144925e-05,5.5887203476763205e-05,1.6653738382823856e-05,9.075333914601605e-06,7.095489996263821e-05,3.8005644591548635e-05,9.29472620444716e-06,3.126726324478849e-05,9.694891250250355e-06,0.0013526020984100592,0.0018054681501505818,0.12298037893256299,0.018946607344575428,0.013385039190991089,0.006768428644563371,0.14567757952178134
1,3906416.0000000466,False,830,987fb_00000,2026-03-16_10-28-47,1773671327,79.9817967414856,47029.01116681099,1214568,dh-node6,10.199.0.6,47029.01116681099,830,53.58511784840001,2.8669772723068413e-05,53.58424210477335,31.185545067448654,22.36830818092781,0.0211776178592282,28.0,829.0,34.473214285714285,0.0,26327.0,847,69.0,0.013011402904939602,41,9.712675623903284,0.0008608475223144989,3.635677200900057,185.5,43.45852634919692,0.0006696705610558041,192.8092178014183,2.292303519164334,5194.0,0.005164714961047842,0.0,192.8092178014183,3906416.0000000466,91.26852443531928,7,0,7,10.609174311926607,12.599999999999993,0.049724770642201835,0.03144531249999998,0.000679361058526908,8302.0,0.0003317147538058808,5457539.000000043,4191.0,4111.0,17.96428571428572,16.508928571428577,17.96428571428572,149.67857142857142,146.82142857142858,2722714.999999999,2734824.0000000056,0,6137781016,4696.665048698326,4696.665048698326,165199872,423089,10175046,250752,144609.50146909573,3846.948018657312,0.13588244,0.001,0.01115031,0.16736272,1.2632146,1.9631205,830.0,1.0,0.05,128.0,423089,250752,165199872,0.2815200388431549,1.1908689,11.397591,3846.9470071433348,2.3596747017692085e-05,0.00015608011641112026,4.968266633100382e-05,2.2570343903573315e-05,0.0001825548392139336,9.980081443498156e-05,0.3118844361757821,0.00031657949722082424,1.72663933129919e-05,8.08458930342837e-06,9.46907534372472e-05,3.413158983466087e-06,5.002140705731836e-05,3.727472161206371e-05,5.790780405207986e-05,1.7296919158373666e-05,9.071738597860725e-06,7.350911607406512e-05,3.965037756240424e-05,9.541169298664737e-06,3.1295498912472165e-05,9.695484407600203e-06,0.0013544666486327668,0.0018056519195152685,0.12354526822441139,0.018986532850180243,0.013433539998991223,0.006795451828970619,0.14552523743790233
1,3910977.0000000456,False,831,987fb_00000,2026-03-16_10-29-46,1773671386,59.24215292930603,47088.253319740295,1214568,dh-node6,10.199.0.6,47088.253319740295,831,53.64151668982629,2.857864575158767e-05,53.6406424201858,31.268115719242445,22.342098406528788,0.021207309209612415,35.0,830.0,34.214285714285715,0.0,26362.0,890,57.0,0.011142300853640713,32,9.844273057451662,0.000856671679824922,2.0858214030374915,130.31428571428572,43.54120325732614,0.0006487434044380979,147.15057920584348,2.308823969281013,4561.0,0.005134762212641445,0.0,147.15057920584348,3910977.0000000456,90.17289200611451,7,0,7,10.75731707317073,12.599999999999998,0.049390243902439034,0.03144531249999999,0.0006597485937087507,6158.0,0.00032400632450173505,5463697.000000045,2942.0000000000005,3215.9999999999995,16.421428571428574,17.792857142857144,16.421428571428574,84.05714285714286,91.8857142857143,2725931.0000000014,2737766.000000004,0,6144440076,4695.308398211343,4695.308398211343,165386752,423089,6659060,186880,142980.51548639752,3811.800032463264,0.10145217,0.001,0.009756173,-0.007652801,3.3386796,1.826933,831.0,1.0,0.05,128.0,423089,186880,165386752,0.2815200388431549,3.4349322,37.486717,3811.7995577359984,2.3469050477798477e-05,0.0001551481576103531,4.9226618148275276e-05,2.2420723377666336e-05,0.000182117814151186,9.927806325893442e-05,0.31141701059213833,0.00030787422696643076,1.6581023335036478e-05,7.805227709933294e-06,9.230528937462331e-05,3.2456681305092687e-06,4.765926461385646e-05,3.670763846674159e-05,5.6095928282281085e-05,1.744507900068407e-05,9.018285594616104e-06,7.166719784908349e-05,3.829483347325471e-05,9.159101979741415e-06,3.1358123034625504e-05,9.72941065324135e-06,0.00135271095200592,0.0018050684414000543,0.12358046812084525,0.018951277620949378,0.013435938150045328,0.0068076325215637844,0.14504558583326663
1,3915233.0000000433,False,832,987fb_00000,2026-03-16_10-30-11,1773671411,25.057842254638672,47113.311161994934,1214568,dh-node6,10.199.0.6,47113.311161994934,832,53.35549892745811,2.8652007546827197e-05,53.35462288230355,31.0627369065217,22.26143278995396,0.021208871306509357,42.0,831.0,38.547619047619044,0.0,26404.0,259,83.25,0.009372714011991759,38,9.748224617616232,0.0008595077720057109,1.236448112137926,101.33333333333331,43.85645841841353,0.0006700741862860653,77.02768446996704,2.2764752215478112,4255.999999999999,0.0051370943969057435,-1.0,77.02768446996704,3915233.0000000433,92.62396546406342,7,0,7,11.549999999999999,12.600000000000001,0.08823529411764706,0.0314453125,0.0006881649107187833,4536.999999999999,0.0003378737339542418,5468234.000000045,2333.0000000000005,2203.9999999999995,19.261904761904763,19.28571428571428,19.261904761904763,55.547619047619044,52.476190476190474,2728135.0000000014,2740099.000000004,0,6149053580,4690.91531422923,4690.91531422923,165525504,423089,4613504,138752,145019.88501681588,3897.56946281678,0.09285736,0.001,0.029606389,-0.091150574,5.824946,1.722657,832.0,1.0,0.05,128.0,423089,138752,165525504,0.42228007316589355,5.9938946,66.02783,3897.5826684019758,2.3677751395463432e-05,0.00015589519055811461,4.895256098474983e-05,2.249246697475378e-05,0.00018231978787959014,9.964004106935304e-05,0.30982414840771966,0.0003198761160592918,1.688554843611039e-05,8.441623016096818e-06,9.667027596335454e-05,3.5078716964418824e-06,4.816128783796506e-05,3.663869820258045e-05,5.7138266367855684e-05,1.801396498391973e-05,9.68208990597407e-06,7.350786380074442e-05,3.8831212963124215e-05,9.53606497784203e-06,3.1284161789502064e-05,9.70319508560359e-06,0.0013500038736519375,0.001803704487072857,0.12307382138990026,0.01888234026343569,0.013386107957006477,0.006779685705636964,0.14411118317563335
1,3920190.0000000424,False,833,987fb_00000,2026-03-16_10-31-16,1773671476,64.64554929733276,47177.95671129227,1214568,dh-node6,10.199.0.6,47177.95671129227,833,53.468272557883445,2.8603456687318235e-05,53.46739570697256,31.15397317338625,22.283046277613558,0.021142040574938334,28.0,832.0,27.84821428571428,0.0,26432.0,751,71.25,0.011463361713292776,32,9.516505373565503,0.0008602698216836253,3.1773655650322326,177.03571428571425,43.82015653269769,0.000649548836419212,151.91744567141973,2.2686979070942273,4957.000000000002,0.0051569402998320425,0.0,151.91744567141973,3920190.0000000424,92.535623172626,7,0,7,10.359090909090908,12.599999999999996,0.05897727272727272,0.031445312499999996,0.0006602220770256152,7740.999999999998,0.0003209757103035095,5475975.000000045,4041.0,3700.000000000001,13.964285714285717,13.883928571428577,13.964285714285717,144.3214285714286,132.14285714285714,2731835.0000000023,2744140.000000003,0,6158114976,4693.576161086937,4693.576161086937,165759488,423089,9061396,233984,144771.70250594424,3883.514290665789,0.36493212,0.001,0.014724538,-0.026889013,1.9775493,1.90806,833.0,1.0,0.05,128.0,423089,233984,165759488,0.42228007316589355,2.0936236,16.63618,3883.5234409668337,2.397834727592004e-05,0.00015634354715147794,4.8663009717975487e-05,2.2480124006139458e-05,0.0001823928364628205,0.0001001357941071168,0.3090920837346893,0.0003067897879704674,1.654472167396283e-05,7.830292569191002e-06,9.294141241412639e-05,3.3581132396674674e-06,4.905822437956623e-05,3.627093797792222e-05,5.594808016325715e-05,1.7141347189646723e-05,8.916333943494879e-06,7.093258288638794e-05,3.8717215477408955e-05,9.175157358342264e-06,3.121594135905555e-05,9.678713163310099e-06,0.0013479132256331628,0.0017963617727603093,0.12298154036624664,0.01880775231038367,0.013387990269602162,0.006778427068852063,0.14355581612324775
