iteration,steps,env_steps,internal_ticks,score_red
879,195,195,600,9.0
880,138,138,600,27.0
881,512,512,600,9.0
882,165,165,600,27.0
883,172,172,600,39.0
884,182,182,600,21.0
885,290,290,600,0.0
886,160,160,600,24.0
887,264,264,600,3.0
888,220,220,600,24.0
889,187,187,600,18.0
890,163,163,600,33.0
891,166,166,600,24.0
892,198,198,600,12.0
893,193,193,600,24.0
894,492,492,600,3.0
895,199,199,600,30.0
896,175,175,600,32.0
897,189,189,600,0.0
898,270,270,600,0.0
899,121,121,600,50.0
900,157,157,600,33.0
901,195,195,600,21.0
902,234,234,600,0.0
903,232,232,600,0.0
904,444,444,600,0.0
905,158,158,600,15.0
906,215,215,601,39.0
907,159,159,600,27.0
908,164,164,600,39.0
909,547,547,600,9.0
910,184,184,600,27.0
911,255,255,600,0.0
912,526,526,600,24.0
913,165,165,600,33.0
914,213,213,601,27.0
915,167,167,600,27.0
916,218,218,600,3.0
917,192,192,600,21.0
918,197,197,600,18.0
919,181,181,600,18.0
920,183,183,600,27.0
921,371,371,600,36.0
922,126,126,600,42.0
923,290,290,600,0.0
924,161,161,600,15.0
925,136,136,600,66.0
926,304,304,600,42.0
927,147,147,600,48.0
928,126,126,600,39.0
929,174,174,601,18.0
930,183,183,600,12.0
931,184,184,600,27.0
932,145,145,601,15.0
933,163,163,600,44.0
934,88,88,600,45.0
935,160,160,600,21.0
936,164,164,600,21.0
937,201,201,600,9.0
938,201,201,601,27.0
939,202,202,600,18.0
940,293,293,600,0.0
941,150,150,600,36.0
942,195,195,600,33.0
943,210,210,600,0.0
944,135,135,600,30.0
945,84,84,600,48.0
946,286,286,600,0.0
947,270,270,601,0.0
948,192,192,600,27.0
949,184,184,600,30.0
950,148,148,600,27.0
951,113,113,600,39.0
952,167,167,600,18.0
953,174,174,600,21.0
954,192,192,600,30.0
955,168,168,600,24.0
956,163,163,600,30.0
957,213,213,600,18.0
958,504,504,600,3.0
959,126,126,600,54.0
960,185,185,600,9.0
961,167,167,600,18.0
962,195,195,600,15.0
963,203,203,600,29.0
964,189,189,600,18.0
965,186,186,600,51.0
966,193,193,600,15.0
967,549,549,600,9.0
968,190,190,600,18.0
969,326,326,600,54.0
970,88,88,600,60.0
971,199,199,600,12.0
972,191,191,600,35.0
973,127,127,600,27.0
974,85,85,600,36.0
975,246,246,600,0.0
976,162,162,600,18.0
977,185,185,600,27.0
978,390,390,600,24.0
979,189,189,601,24.0
980,136,136,600,38.0
981,161,161,600,26.0
982,450,450,600,0.0
983,210,210,600,0.0
984,212,212,600,27.0
985,332,332,600,36.0
986,169,169,600,27.0
987,154,154,600,36.0
988,141,141,600,30.0
989,248,248,600,0.0
990,142,142,600,27.0
991,208,208,600,0.0
992,183,183,600,24.0
993,161,161,600,18.0
994,233,233,600,5.0
995,495,495,600,6.0
996,161,161,600,21.0
997,169,169,600,9.0
998,176,176,600,9.0
999,200,200,600,12.0
1000,187,187,600,21.0
